"","TEAM","CONF","G","W","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","WR","YEAR"
"3109","McNeese St.","Slnd",29,11,-0.418327,0.660763,1.57001,-0.412791,0.92343,-0.190659,0.538773,0.843778,0.37931,2022
"3110","Western Michigan","MAC",28,8,-0.190944,1.14436,0.762073,-1.61757,-0.500351,0.860407,-1.85502,-0.782045,0.285714,2022
"3111","Florida A&M","SWAC",28,13,-1.23041,-0.65186,0.00165929,-0.0558182,-0.856296,1.50959,-0.857606,0.64055,0.464286,2022
"3112","Robert Morris","Horz",31,8,0.328789,1.04073,0.999702,-0.769764,-0.263054,0.829493,-1.14776,-0.922742,0.258065,2022
"3113","UTSA","CUSA",28,10,-2.04249,1.45525,-0.521125,-0.725142,0.0454319,-1.14898,-1.65554,-0.281792,0.357143,2022
"3114","Sacramento St.","BSky",27,11,-0.353361,0.868019,-0.948857,-0.412791,-1.87667,-0.592538,-1.12963,-0.172362,0.407407,2022
"3115","Lafayette","Pat",29,10,0.231339,1.24799,-1.09143,-0.635899,-1.63938,0.149391,-2.4716,-1.40736,0.344828,2022
"3116","UT Rio Grande Valley","WAC",29,8,-0.125978,0.62622,0.952176,-0.323548,-1.09359,1.23137,1.24603,0.140297,0.275862,2022
"3117","North Carolina Central","MEAC",27,16,-0.710677,0.142622,2.42548,1.50594,0.781052,0.30396,0.593177,1.34403,0.592593,2022
"3118","South Carolina St.","MEAC",28,15,-2.13994,-0.064634,0.714547,0.881236,1.18446,-0.159746,-0.476776,0.406057,0.535714,2022
"3119","Little Rock","SB",25,9,-0.645711,2.1461,0.762073,0.613506,-1.37835,0.334874,-0.404236,-0.59445,0.36,2022
"3120","St. Francis NY","NEC",29,10,-1.26289,0.62622,-0.378547,0.122668,0.0217023,0.087564,-2.03637,-0.37559,0.344828,2022
"3121","Central Michigan","MAC",30,7,-0.678194,1.00619,0.429392,-0.903629,-0.927485,0.582183,-0.730663,0.187196,0.233333,2022
"3122","Coppin St.","MEAC",32,9,-1.26289,-0.27189,0.33434,1.14897,-2.18516,0.767666,0.0128637,-1.04781,0.28125,2022
"3123","Hampton","BSth",26,9,-1.88008,-0.928202,-0.331022,-1.08212,-1.71056,0.458529,0.357425,0.484221,0.346154,2022
"3124","Maryland Eastern Shore","MEAC",24,11,-1.45779,0.315336,1.57001,2.30913,-0.476621,0.118478,-0.639989,0.15593,0.458333,2022
"3125","Bucknell","Pat",32,9,0.945971,1.28253,0.286814,-2.19766,-1.78175,0.149391,-1.12963,-1.86072,0.28125,2022
"3126","Evansville","MVC",29,6,-0.970544,2.07701,-0.711228,-0.323548,-3.53775,-2.23096,-1.80062,-0.59445,0.206897,2022
"3127","Grambling St.","SWAC",30,12,-1.71766,-0.410061,0.619495,0.256533,-0.452891,0.582183,-0.204754,0.937576,0.4,2022
"3128","Sacred Heart","NEC",29,10,0.296305,1.07528,0.429392,-1.30522,0.353918,0.55127,-1.74621,-1.45426,0.344828,2022
"3129","St. Francis PA","NEC",29,9,-0.970544,0.798934,-0.283496,-0.145061,0.282729,0.736752,-0.857606,-1.43863,0.310345,2022
"3130","Alabama St.","SWAC",30,10,-0.710677,0.10808,1.33238,0.345776,0.0454319,1.23137,0.429964,-0.156729,0.333333,2022
"3131","Southern Miss","CUSA",31,7,-0.970544,1.38616,0.476918,-1.21598,-1.33089,-0.345228,-1.41978,-1.04781,0.225806,2022
"3132","Alabama A&M","SWAC",30,12,-2.78961,-1.30817,0.429392,0.43502,-0.144406,0.458529,-0.186619,-0.969641,0.4,2022
"3133","Idaho","BSky",29,9,0.101405,1.55887,-0.0933924,-1.84068,-1.42581,-0.994416,-0.132215,-0.141096,0.310345,2022
"3134","Idaho St.","BSky",28,7,-0.808127,1.07528,1.14228,-0.859007,-0.405432,-0.623451,-0.277293,0.0621323,0.25,2022
"3135","Green Bay","Horz",29,5,-1.10048,1.00619,0.571969,-0.234305,-0.642729,-0.252487,-0.458641,-0.48502,0.172414,2022
"3136","Northern Arizona","BSky",30,9,-0.645711,1.00619,0.809598,-2.15303,-0.0969462,-1.86,-1.23844,-0.10983,0.3,2022
"3137","Milwaukee","Horz",31,10,-0.710677,-0.893659,0.429392,-1.6622,-0.808837,0.180305,-1.18403,-0.891476,0.322581,2022
"3138","Cal St. Northridge","BW",28,7,-1.78263,0.62622,-0.0933924,0.568884,-0.59527,1.0768,-0.893876,0.26536,0.25,2022
"3139","Northwestern St.","Slnd",29,9,-0.125978,1.07528,0.667021,-0.680521,-0.357973,0.829493,-1.72808,-0.10983,0.310345,2022
"3140","Bethune Cookman","SWAC",29,9,-1.45779,0.488049,0.476918,0.791992,-0.334243,0.427615,-1.03895,0.109031,0.310345,2022
"3141","William & Mary","CAA",31,5,-1.26289,1.21345,2.0928,-0.323548,-0.52408,-0.561624,-0.766932,-1.1885,0.16129,2022
"3142","American","Pat",32,10,-0.0934944,1.10982,0.714547,-0.546656,-1.0224,-0.159746,-1.61927,-0.922742,0.3125,2022
"3143","Chicago St.","WAC",32,7,-1.29538,1.21345,1.57001,-0.0111966,0.543755,0.829493,-0.94828,0.578019,0.21875,2022
"3144","Houston Christian","Slnd",25,11,-0.353361,1.80067,0.90465,0.211911,-0.00202743,-0.716193,0.593177,0.468588,0.44,2022
"3145","Charleston Southern","BSth",28,6,-1.19793,1.83522,1.28486,-0.591277,-0.737648,-1.1799,-1.11149,-0.75078,0.214286,2022
"3146","NJIT","AE",28,11,-1.10048,0.315336,0.00165929,-0.859007,-1.44954,-0.499797,-0.639989,-1.21977,0.392857,2022
"3147","North Dakota","Sum",29,6,-0.873094,2.1461,-0.568651,-2.24228,-0.59527,-1.14898,-0.53118,-0.672615,0.206897,2022
"3148","Fairleigh Dickinson","NEC",26,4,-1.13296,1.28253,0.286814,-0.234305,-0.381702,1.41685,-1.2203,-0.10983,0.153846,2022
"3149","Nebraska Omaha","Sum",29,5,-0.190944,2.1461,0.286814,-1.75144,-1.11732,0.149391,-1.12963,0.406057,0.172414,2022
"3150","Lamar","WAC",27,2,-1.75014,0.971647,1.33238,-0.368169,0.16408,0.674925,-1.51046,0.578019,0.0740741,2022
"3151","Holy Cross","Pat",29,9,-1.55524,1.07528,-0.23597,-0.457413,-0.476621,-0.0360909,-1.07522,-0.625716,0.310345,2022
"3152","Arkansas Pine Bluff","SWAC",29,7,-1.06799,1.86976,0.381866,0.033425,-1.06986,2.09696,-0.168484,-0.0316652,0.241379,2022
"3153","Mississippi Valley St.","SWAC",28,2,-1.75014,2.28427,-0.283496,0.925857,-1.40208,1.35503,-0.567449,0.26536,0.0714286,2022
"3154","Incarnate Word","Slnd",29,7,-0.483294,2.31881,0.571969,-0.278926,-1.66311,0.891321,-1.29284,-0.75078,0.241379,2022
"3155","Maine","AE",26,6,-0.970544,1.6625,0.286814,-0.145061,-1.2597,0.273046,-2.56228,-0.313058,0.230769,2022
"3156","Columbia","Ivy",25,4,-0.450811,1.62796,1.33238,-0.992872,-0.429162,-0.221573,-1.52859,-1.51679,0.16,2022
"3157","Central Connecticut","NEC",32,8,-1.26289,0.971647,0.90465,0.0780467,-0.713918,0.705838,-0.98455,-0.938375,0.25,2022
"3158","Delaware St.","MEAC",25,2,-1.58773,0.349879,3.28094,0.301155,-0.54781,1.60234,-0.386102,-0.0941969,0.08,2022
"3159","Eastern Illinois","OVC",29,5,-1.84759,1.14436,2.56805,-0.189683,-2.06651,0.953148,-0.603719,-1.65749,0.172414,2022
"3160","IUPUI","Horz",27,3,-2.43229,0.937105,3.51857,0.836614,0.18781,1.0768,-1.74621,0.42169,0.111111,2022
"3161","Kansas","B12",36,28,0.881005,-1.06637,-0.568651,0.702749,-0.144406,-0.252487,-0.857606,-0.578818,0.777778,2023
"3162","Purdue","B10",35,29,0.621138,-0.997287,-0.711228,-1.43909,2.15737,-1.86,0.484368,-2.43914,0.828571,2023
"3163","Alabama","SEC",37,31,0.718588,-3.03531,0.00165929,-1.2606,1.16073,-0.499797,0.375559,-0.344324,0.837838,2023
"3164","Houston","Amer",37,33,0.783555,-2.55171,-1.56669,1.10434,1.84889,-0.561624,-1.02082,0.140297,0.891892,2023
"3165","Texas","B12",38,29,1.10839,-0.686403,-1.13896,1.55056,-0.239324,-0.159746,-0.730663,-0.172362,0.763158,2023
"3166","Marquette","BE",36,29,1.98544,0.315336,-1.61422,1.72905,-0.737648,0.674925,-1.36538,-0.891476,0.805556,2023
"3167","Arizona","P12",35,28,2.14785,-1.03183,-0.140918,-0.769764,0.330188,-1.05624,0.230481,-1.45426,0.8,2023
"3168","UCLA","P12",37,31,0.393755,-1.13546,-1.80432,2.08602,0.875971,-0.407055,-1.29284,-1.1416,0.837838,2023
"3169","Kansas St.","B12",36,26,0.783555,-0.686403,0.286814,1.05972,0.140351,0.242133,0.284886,0.234094,0.722222,2023
"3170","Gonzaga","WCC",36,31,2.50517,0.453507,-1.85185,-0.368169,0.448837,-1.21081,-0.0778102,-1.3761,0.861111,2023
"3171","Baylor","B12",34,23,1.0759,0.522592,-0.378547,0.568884,1.20819,0.427615,0.411829,-0.547552,0.676471,2023
"3172","Xavier","BE",37,27,1.72557,0.0735368,-0.711228,-1.08212,0.353918,-1.39629,-0.567449,-1.21977,0.72973,2023
"3173","Connecticut","BE",39,31,1.30329,-1.96448,0.096711,-0.0558182,2.1811,-1.05624,-0.676258,0.468588,0.794872,2023
"3174","Indiana","B10",35,23,1.17335,-0.997287,-0.901332,-1.03749,-0.286784,-0.159746,-0.91201,-0.782045,0.657143,2023
"3175","Virginia","ACC",33,25,0.426238,-0.617317,-2.42216,0.390398,-0.880026,-1.42721,0.0309985,-1.3292,0.757576,2023
"3176","Tennessee","SEC",36,25,0.00395553,-2.51717,-0.283496,1.59518,1.68278,-0.808934,-0.694393,-0.156729,0.694444,2023
"3177","San Diego St.","MWC",38,32,-0.190944,-1.23909,-0.663702,0.211911,0.543755,-1.05624,-0.241023,-0.719514,0.842105,2023
"3178","Miami FL","ACC",37,29,1.43322,0.384421,-1.23401,-0.234305,0.591215,-0.221573,-0.694393,-1.68876,0.783784,2023
"3179","Saint Mary's","WCC",34,27,0.686105,-1.03183,-1.09143,0.256533,0.781052,-2.35462,-0.458641,-0.766413,0.794118,2023
"3180","Duke","ACC",36,27,0.393755,-1.4118,-0.188444,-0.94825,1.56413,-1.05624,-0.839471,-1.73565,0.75,2023
"3181","Creighton","BE",37,24,1.40074,-1.03183,-0.996383,-2.10841,-0.951215,-1.86,-1.11149,-2.36097,0.648649,2023
"3182","Kentucky","SEC",34,22,0.231339,-0.513689,-0.616177,-0.903629,2.34721,-1.39629,-0.476776,-0.766413,0.647059,2023
"3183","TCU","B12",35,22,0.0364388,-0.686403,-0.948857,1.32745,0.686133,0.30396,-0.0778102,-0.735147,0.628571,2023
"3184","Iowa St.","B12",33,19,0.00395553,-0.064634,0.429392,2.84459,1.08954,-0.932589,-1.20217,0.937576,0.575758,2023
"3185","Northwestern","B10",34,22,-0.84061,-0.582775,-1.89937,1.19359,-0.168135,-0.561624,-0.875741,-0.500653,0.647059,2023
"3186","Missouri","SEC",35,25,1.6606,0.764391,-1.37659,2.39837,-0.713918,2.37518,-0.98455,-0.0941969,0.714286,2023
"3187","Texas A&M","SEC",35,25,-0.353361,-0.65186,-0.188444,1.0151,1.75397,0.273046,1.91702,-0.0160323,0.714286,2023
"3188","Michigan St.","B10",34,21,0.588655,-0.513689,-1.09143,-1.70682,-0.405432,-1.33447,-1.32911,-1.06344,0.617647,2023
"3189","Maryland","B10",35,22,0.296305,-0.824574,-1.04391,-0.10044,0.16408,-0.437969,-0.0415407,-1.00091,0.628571,2023
"3190","Iowa","B10",33,19,0.588655,1.10982,-2.23205,-0.189683,0.662404,-0.654365,-0.404236,-1.72002,0.575758,2023
"3191","Memphis","Amer",35,26,1.01094,-1.17,-0.188444,0.970479,0.448837,0.984062,0.157942,-0.0629311,0.742857,2023
"3192","Arkansas","SEC",36,22,0.328789,-0.997287,-0.283496,0.836614,0.353918,-0.499797,0.865199,0.734348,0.611111,2023
"3193","Florida Atlantic","CUSA",37,35,1.43322,-1.37726,-0.853806,-0.412791,0.496296,-1.27264,-0.893876,-1.3292,0.945946,2023
"3194","Auburn","SEC",34,21,-0.125978,-1.51543,-0.473599,0.122668,0.828511,0.891321,0.321155,0.64055,0.617647,2023
"3195","West Virginia","B12",34,19,0.523688,0.280793,-0.0933924,1.0151,1.11327,-0.0670046,0.883333,0.609285,0.558824,2023
"3196","Illinois","B10",33,20,0.491205,-1.17,-0.140918,-0.0558182,0.543755,-0.870761,-0.0415407,-0.735147,0.606061,2023
"3197","Penn St.","B10",37,23,1.79054,-0.340976,-2.37463,-2.46539,-2.39873,-1.21081,-2.39906,-1.45426,0.621622,2023
"3198","USC","P12",33,22,0.426238,-1.61906,-0.283496,-0.323548,-0.120676,0.984062,-0.241023,-0.719514,0.666667,2023
"3199","Boise St.","MWC",33,24,0.556172,-0.893659,-0.996383,-0.502034,-0.500351,-1.70543,-0.766932,-1.12597,0.727273,2023
"3200","Utah St.","MWC",34,26,1.82302,-0.686403,-0.521125,-1.2606,-0.452891,-1.55086,0.0672681,-0.703881,0.764706,2023
"3201","Pittsburgh","ACC",36,24,0.848521,-0.548232,-1.13896,-0.903629,0.0454319,-0.283401,-0.295428,-0.688248,0.666667,2023
"3202","Providence","BE",33,21,0.393755,-0.133719,-0.901332,-0.769764,1.27938,-0.685279,0.321155,-1.46989,0.636364,2023
"3203","North Carolina St.","ACC",34,23,0.523688,-0.0991767,-2.46968,0.0780467,0.258999,-1.02533,-1.67367,-0.125463,0.676471,2023
"3204","Arizona St.","P12",36,23,-0.483294,-1.23909,-0.901332,0.658128,-0.0257571,0.613097,-0.603719,-0.203627,0.638889,2023
"3205","Mississippi St.","SEC",34,21,-1.03551,-1.34271,0.33434,1.37207,1.46921,-0.283401,-0.132215,-1.12597,0.617647,2023
"3206","Nevada","MWC",32,22,0.263822,-0.0991767,-1.61422,-0.0558182,-1.54446,-1.42721,0.828929,-0.469387,0.6875,2023
"3207","Drake","MVC",34,27,0.978455,-1.10092,-1.51917,-0.502034,-1.30716,-2.20005,-1.11149,-1.15724,0.794118,2023
"3208","VCU","A10",35,27,0.686105,-1.10092,0.429392,2.35375,-0.0969462,0.149391,1.2823,-0.578818,0.771429,2023
"3209","Oral Roberts","Sum",31,30,1.79054,-0.513689,-2.56474,-0.546656,-1.14105,-0.561624,-1.87315,-2.04831,0.967742,2023
"3210","College of Charleston","CAA",34,31,0.393755,-0.755488,-0.948857,0.301155,1.25565,-1.27264,-0.331697,-1.54806,0.911765,2023
"3211","Furman","SC",33,28,1.6606,0.211708,-1.42412,-0.189683,-0.0969462,-0.685279,0.0491333,-0.453754,0.848485,2023
"3212","Louisiana Lafayette","SB",31,26,0.945971,0.142622,-0.473599,-0.10044,0.94716,-0.994416,0.448099,-0.0941969,0.83871,2023
"3213","Iona","MAAC",35,27,0.556172,-1.30817,-1.70927,0.925857,0.543755,0.396701,-1.00268,-0.610083,0.771429,2023
"3214","Kent St.","MAC",33,28,0.296305,-0.962744,-1.13896,1.6398,0.472566,0.211219,-0.549315,0.515487,0.848485,2023
"3215","Grand Canyon","WAC",33,24,0.945971,-0.893659,-0.283496,-1.57295,0.21154,0.273046,0.429964,-0.250526,0.727273,2023
"3216","Montana St.","BSky",33,25,0.361272,-0.0991767,-0.426073,0.658128,-0.856296,-1.27264,1.71753,0.0464994,0.757576,2023
"3217","Kennesaw St.","ASun",32,26,0.913488,0.349879,-0.426073,0.390398,-0.476621,-1.27264,0.248616,0.312259,0.8125,2023
"3218","UC Santa Barbara","BW",33,27,1.36825,0.00445143,-0.80628,-0.0558182,-0.713918,-1.05624,-0.0234059,-0.875843,0.818182,2023
"3219","Vermont","AE",33,23,1.59564,0.315336,-2.08948,-0.903629,-2.39873,-2.23096,-1.1659,-1.2354,0.69697,2023
"3220","Colgate","Pat",34,26,2.70007,0.729848,-1.7568,-0.457413,-1.0224,-1.55086,-1.31098,-2.28281,0.764706,2023
"3221","UNC Asheville","BSth",33,27,1.20584,-0.617317,0.667021,-0.368169,-0.856296,-0.128832,1.15536,-1.25103,0.818182,2023
"3222","Princeton","Ivy",30,23,0.751071,-0.582775,-1.04391,-1.75144,-0.286784,-2.13822,-0.748797,-1.04781,0.766667,2023
"3223","Fairleigh Dickinson","NEC",35,21,0.458722,1.59342,-1.13896,1.10434,0.377648,-0.0670046,-1.18403,-0.141096,0.6,2023
"3224","Northern Kentucky","Horz",33,22,-0.255911,0.418964,-0.663702,2.08602,0.543755,1.0768,-1.38351,-0.672615,0.666667,2023
"3225","Howard","MEAC",32,22,0.621138,0.280793,1.95022,0.881236,1.04208,0.736752,-0.422371,-0.141096,0.6875,2023
"3226","Texas A&M Corpus Chris","Slnd",31,24,0.198855,0.868019,-0.473599,0.791992,0.828511,-0.53071,0.0491333,0.53112,0.774194,2023
"3227","Texas Southern","SWAC",33,14,-1.23041,-0.168262,0.762073,-0.0558182,-0.0257571,-0.623451,-0.0415407,0.624918,0.424242,2023
"3228","Southeast Missouri St.","OVC",34,19,0.0689221,0.418964,-0.663702,0.16729,-1.0224,-0.376142,0.665716,1.45346,0.558824,2023
"3229","LIU Brooklyn","NEC",27,3,-1.39283,1.73159,1.90269,-0.859007,-1.09359,0.242133,-0.513045,-0.422488,0.111111,2023
"3230","California","P12",32,3,-2.01001,0.522592,0.667021,-1.17136,-0.951215,0.273046,-0.549315,-0.344324,0.09375,2023
"3231","Green Bay","Horz",32,3,-1.26289,1.62796,1.14228,-1.12674,-1.80548,0.891321,-0.549315,-0.500653,0.09375,2023
"3232","Louisville","ACC",32,4,-0.613227,1.38616,1.71259,-1.52833,-0.263054,0.180305,-0.295428,-0.656982,0.125,2023
"3233","Hartford","ind",25,5,-0.710677,1.83522,1.90269,-0.457413,-0.974944,1.23137,-1.89129,-1.11034,0.2,2023
"3234","Tulsa","Amer",30,5,-0.645711,1.21345,0.191763,-0.725142,-1.04613,1.0768,-1.41978,-1.0947,0.166667,2023
"3235","South Carolina St.","MEAC",30,5,-0.970544,2.6297,1.04723,1.05972,1.16073,1.54051,-0.966415,1.35966,0.166667,2023
"3236","Presbyterian","BSth",30,5,-0.84061,1.35162,0.999702,-0.10044,0.140351,-0.00517715,0.357425,0.671816,0.166667,2023
"3237","Evansville","MVC",32,5,-1.55524,1.97339,-0.521125,0.122668,-2.04278,-1.24173,-0.930145,-0.735147,0.15625,2023
"3238","Mississippi Valley St.","SWAC",32,5,-1.45779,1.10982,2.23537,0.390398,-0.144406,0.891321,0.629446,0.781247,0.15625,2023
"3239","IUPUI","Horz",30,5,-0.0610111,1.69704,2.14032,-0.859007,-0.0732165,0.736752,-0.422371,0.187196,0.166667,2023
"3240","Delaware St.","MEAC",27,6,-1.36034,1.48979,2.2829,0.16729,0.18781,-0.0360909,-0.94828,0.343525,0.222222,2023
"3241","Columbia","Ivy",27,7,-1.42531,0.660763,0.571969,-0.457413,-0.951215,0.427615,-1.1659,-0.938375,0.259259,2023
"3242","Florida A&M","SWAC",27,7,-1.58773,0.349879,2.52053,-0.278926,-0.405432,1.26229,-0.567449,1.53163,0.259259,2023
"3243","NJIT","AE",29,7,-0.515777,0.764391,-1.28154,-1.6622,-1.40208,-0.128832,-1.14776,-1.07907,0.241379,2023
"3244","Georgetown","BE",32,7,-0.905577,1.21345,-0.568651,-1.21598,-0.0969462,0.149391,-0.98455,-1.61059,0.21875,2023
"3245","Cal St. Northridge","BW",30,7,-1.88008,0.10808,0.429392,-0.278926,-0.476621,0.30396,0.375559,0.656183,0.233333,2023
"3246","VMI","SC",29,7,-0.678194,2.35336,0.286814,-1.79606,-0.0969462,-0.685279,-2.45347,-1.04781,0.241379,2023
"3247","Monmouth","CAA",33,7,-1.97753,1.48979,1.14228,1.05972,0.235269,1.04589,-0.259158,0.624918,0.212121,2023
"3248","Eastern Michigan","MAC",30,8,-0.223428,1.9043,-0.853806,-0.680521,-0.998674,1.01498,-0.422371,0.0308665,0.266667,2023
"3249","Western Michigan","MAC",28,8,-0.353361,1.62796,0.191763,-1.8853,0.875971,-0.592538,-1.2203,-0.266159,0.285714,2023
"3250","Albany","AE",29,8,-0.84061,1.80067,0.239288,-0.903629,-0.357973,-0.870761,-0.639989,0.312259,0.275862,2023
"3251","Alabama St.","SWAC",30,8,-2.46478,-0.133719,0.00165929,-0.412791,0.567485,1.50959,-0.603719,-0.0316652,0.266667,2023
"3252","Elon","CAA",30,8,-0.678194,0.695306,-0.140918,-0.680521,-1.04613,0.334874,-1.27471,-0.907109,0.266667,2023
"3253","Hampton","CAA",31,8,-1.55524,1.31707,-1.28154,-1.30522,-0.666459,0.242133,-0.440506,0.0777652,0.258065,2023
"3254","Cal Poly","BW",31,8,-1.32786,0.10808,1.04723,-0.0111966,-1.14105,-1.55086,-0.639989,1.17207,0.258065,2023
"3255","New Mexico St.","WAC",21,9,0.101405,1.24799,-0.188444,0.211911,-0.54781,-0.932589,0.0309985,0.343525,0.428571,2023
"3256","Wyoming","MWC",30,9,0.556172,1.14436,-0.23597,-0.992872,-1.21224,-1.30355,-0.204754,-0.922742,0.3,2023
"3257","Pepperdine","WCC",29,9,0.686105,0.833476,-0.188444,-0.903629,-0.808837,0.30396,-1.40165,-0.344324,0.310345,2023
"3258","Minnesota","B10",31,9,-0.288394,0.142622,0.429392,-1.70682,-1.0224,0.396701,-0.676258,-1.56369,0.290323,2023
"3259","Rhode Island","A10",31,9,-1.84759,-0.340976,0.809598,-0.635899,0.543755,-0.00517715,0.448099,-0.48502,0.290323,2023
"3260","Central Arkansas","ASun",30,9,-0.905577,1.59342,-0.283496,-0.859007,-0.334243,0.30396,-1.85502,-0.922742,0.3,2023
"3261","Austin Peay","ASun",28,9,-1.16544,1.59342,-0.616177,0.390398,-0.785107,0.736752,-1.52859,0.343525,0.321429,2023
"3262","Eastern Illinois","OVC",29,9,-0.613227,0.729848,0.239288,0.479641,-0.951215,0.829493,-0.386102,-0.359957,0.310345,2023
"3263","Lamar","Slnd",28,9,-0.74316,1.00619,1.18981,-0.680521,0.614944,1.23137,-0.422371,-0.625716,0.321429,2023
"3264","Florida St.","ACC",32,9,-0.190944,1.04073,-0.521125,-0.680521,-0.808837,0.613097,-0.748797,-0.610083,0.28125,2023
"3265","Nebraska Omaha","Sum",31,9,-0.450811,1.07528,-0.0933924,-1.2606,-1.21224,-0.190659,-0.893876,-0.21926,0.290323,2023
"3266","Coppin St.","MEAC",32,9,0.361272,1.07528,0.667021,-0.0558182,-2.5411,1.91147,0.484368,-0.0941969,0.28125,2023
"3267","Dartmouth","Ivy",26,10,0.0364388,0.418964,0.714547,-0.94825,-1.37835,-1.02533,-0.98455,-0.48502,0.384615,2023
"3268","UC San Diego","BW",28,10,-0.0934944,0.591677,-0.378547,-0.94825,-1.44954,-0.0670046,-1.52859,-1.07907,0.357143,2023
"3269","Canisius","MAAC",29,10,-0.418327,0.937105,-0.568651,0.033425,-0.215595,0.118478,-1.74621,-1.11034,0.344828,2023
"3270","Northeastern","CAA",30,10,-0.645711,0.00445143,1.23733,-1.84068,0.567485,-0.808934,-1.23844,-0.48502,0.333333,2023
"3271","Loyola Chicago","A10",31,10,0.978455,0.522592,1.61754,-0.323548,-1.14105,-0.314314,-0.621854,0.42169,0.322581,2023
"3272","Georgia St.","SB",28,10,-1.39283,0.211708,0.381866,-0.502034,0.18781,-0.00517715,-0.186619,0.0933982,0.357143,2023
"3273","Charleston Southern","BSth",29,10,0.133889,1.45525,-0.283496,-0.859007,0.686133,0.458529,-1.29284,0.280993,0.344828,2023
"3274","Arkansas Pine Bluff","SWAC",27,10,-1.52276,0.453507,1.37991,1.23821,-0.642729,-0.159746,-0.132215,1.31277,0.37037,2023
"3275","Little Rock","OVC",29,10,-0.223428,2.07701,-0.331022,0.256533,-0.00202743,0.273046,-0.476776,0.343525,0.344828,2023
"3276","Central Michigan","MAC",29,10,-1.10048,0.62622,1.99774,0.256533,0.282729,0.922234,0.429964,0.968842,0.344828,2023
"3277","SMU","Amer",32,10,-0.808127,0.591677,-0.331022,0.033425,-0.286784,0.30396,-0.277293,-0.313058,0.3125,2023
"3278","UTSA","CUSA",30,10,-0.808127,0.833476,0.381866,-1.43909,-0.191865,0.520356,0.520638,-0.656982,0.333333,2023
"3279","Idaho","BSky",30,10,0.686105,1.45525,-0.711228,-1.12674,-2.30381,-0.53071,0.230481,-0.500653,0.333333,2023
"3280","The Citadel","SC",31,10,-0.190944,0.798934,-0.23597,-0.769764,-2.01905,0.674925,-1.02082,-0.141096,0.322581,2023
"3281","Holy Cross","Pat",30,10,-0.450811,0.591677,-0.568651,-0.546656,-1.85294,0.180305,-1.6374,-1.0947,0.333333,2023
"3282","Central Connecticut","NEC",32,10,-0.580744,0.418964,-0.378547,-0.992872,-0.191865,-0.407055,-2.03637,-1.29793,0.3125,2023
"3283","Houston Christian","Slnd",29,10,0.491205,2.56061,1.14228,-0.859007,-0.310513,0.644011,1.10095,-0.234893,0.344828,2023
"3284","DePaul","BE",33,10,-0.0610111,0.522592,-0.23597,-0.412791,-0.832566,1.41685,-1.25657,0.140297,0.30303,2023
"3285","Fresno St.","MWC",30,11,-0.190944,0.384421,-0.283496,0.479641,-1.04613,-0.407055,-1.85502,-0.422488,0.366667,2023
"3286","San Diego","WCC",29,11,0.393755,2.80241,-1.28154,-0.591277,-0.334243,0.0566503,-0.658123,-0.21926,0.37931,2023
"3287","Bowling Green","MAC",29,11,0.198855,1.38616,-0.568651,-1.03749,0.116621,-0.468883,-0.367967,-0.187994,0.37931,2023
"3288","Coastal Carolina","SB",28,11,-0.775644,1.04073,-0.426073,-1.39447,0.235269,0.365787,-1.02082,-0.86021,0.392857,2023
"3289","Chicago St.","ind",27,11,-0.353361,1.10982,1.23733,-0.859007,0.994619,1.13863,-0.476776,0.171563,0.407407,2023
