"","EFG_O","EFG_D","TOR","TORD","ORB","DRB","FTR","FTRD","WR","YEAR"
"2209",-0.0934944,0.0735368,-0.616177,0.16729,-0.0969462,-0.159746,0.738255,-0.469387,0.6,2018
"2210",1.17335,-1.30817,0.33434,-0.903629,0.0217023,-1.05624,0.103538,0.171563,0.705882,2019
"2211",0.00395553,-0.168262,-0.568651,0.524263,0.0454319,-0.0979183,-0.00527108,-0.313058,0.588235,2019
"2212",1.69309,0.764391,-1.32906,-0.368169,-0.00202743,0.365787,0.121672,0.187196,0.71875,2015
"2213",1.49819,-0.928202,0.429392,-1.34984,-0.808837,-1.21081,2.02583,-1.04781,0.71875,2016
"2214",1.14087,0.211708,-0.188444,0.43502,-0.785107,-0.53071,0.284886,0.765614,0.758621,2017
"2215",0.426238,-0.582775,-0.616177,1.14897,0.994619,-1.05624,0.683851,1.03137,0.8125,2018
"2216",2.01792,0.00445143,-0.663702,0.256533,-0.452891,-1.42721,-0.53118,0.390424,0.787879,2019
"2217",0.0364388,-0.824574,-0.568651,-0.769764,1.30311,-0.468883,0.79266,0.0308665,0.666667,2015
"2218",-0.0934944,-0.27189,-0.0458665,1.59518,0.543755,-0.0670046,1.31857,-0.281792,0.625,2016
"2219",1.17335,-1.17,-0.426073,-0.0111966,-0.713918,-0.345228,0.665716,-0.0472981,0.83871,2017
"2220",-0.190944,0.00445143,0.00165929,0.702749,0.638674,-0.468883,-0.603719,-0.48502,0.676471,2018
"2221",1.59564,0.142622,-0.758754,-0.189683,-1.63938,0.55127,0.683851,-1.12597,0.71875,2019
"2222",0.263822,-1.86085,-0.23597,-0.635899,0.16408,0.365787,-0.785067,0.0777652,0.59375,2015
"2223",-0.483294,-0.479147,0.762073,0.43502,-0.0494868,-0.376142,1.13722,-0.266159,0.676471,2017
"2224",0.556172,-0.65186,0.952176,-0.189683,-0.785107,-0.190659,2.00769,0.0621323,0.666667,2018
"2225",1.49819,-0.0991767,1.33238,-1.39447,0.18781,-1.30355,1.24603,-1.53243,0.657143,2015
"2226",0.426238,-0.893659,-1.32906,0.568884,0.662404,0.180305,0.194212,3.18872,0.741935,2016
"2227",1.6606,1.07528,-2.27958,0.658128,0.757322,-0.314314,-0.676258,0.749981,0.878788,2017
"2228",0.913488,-0.064634,-1.70927,-0.368169,-0.903755,-0.499797,0.375559,-0.422488,0.8125,2018
"2229",2.14785,0.695306,-0.996383,-0.859007,-1.56819,-1.51995,-0.0415407,-1.0947,0.676471,2019
"2230",-0.873094,-1.54997,-0.426073,-0.0558182,0.662404,-1.45812,-1.02082,-0.37559,0.742857,2019
"2231",0.458722,-1.68814,0.144237,-0.0111966,1.27938,-0.654365,0.375559,-0.21926,0.806452,2015
"2232",-0.0285278,0.488049,-1.37659,1.10434,0.377648,0.767666,1.39111,0.15593,0.617647,2016
"2233",0.816038,-0.133719,0.0491851,-0.725142,0.448837,-0.963502,0.357425,-0.672615,0.727273,2017
"2234",-0.418327,-0.617317,-0.0458665,1.05972,-0.144406,-1.30355,0.139807,-0.766413,0.757576,2018
"2235",1.53067,-0.340976,-0.426073,-0.10044,0.306458,-1.08716,0.0491333,0.0621323,0.787879,2019
"2236",-0.905577,-1.20454,-0.140918,0.658128,0.733593,-0.345228,0.79266,-0.297425,0.714286,2015
"2237",1.0759,-0.479147,-1.66174,0.702749,-1.23597,-1.48904,-1.83688,-0.438121,0.793103,2017
"2238",0.978455,-1.06637,-0.996383,-0.725142,-1.30716,-2.13822,-0.204754,-0.469387,0.75,2018
"2239",1.8555,-0.962744,-0.426073,-1.52833,-0.713918,-1.51995,-0.803202,-0.578818,0.758621,2019
"2240",1.2708,-0.444604,-0.521125,0.256533,-0.0257571,0.458529,-0.386102,0.234094,0.666667,2016
"2241",1.14087,-0.0300913,-1.04391,-0.278926,-0.54781,0.798579,-0.639989,-0.21926,0.628571,2017
"2242",1.30329,0.833476,-1.28154,0.0780467,-1.14105,0.396701,-0.785067,-0.969641,0.588235,2018
"2243",1.01094,0.764391,-0.663702,-0.0558182,-0.998674,0.365787,0.411829,-0.985273,0.515152,2019
"2244",-0.385844,-0.548232,-0.948857,0.479641,1.23192,0.273046,1.46365,-0.078564,0.69697,2015
"2245",-0.0934944,-0.0991767,0.0491851,-0.412791,0.591215,-0.252487,1.2823,0.468588,0.558824,2016
"2246",-0.548261,0.00445143,-0.378547,0.16729,2.08618,0.087564,-0.367967,-0.078564,0.628571,2017
"2247",-1.39283,-1.27363,0.714547,0.658128,0.591215,0.427615,1.68126,1.67232,0.485714,2015
"2248",-1.03551,-0.513689,0.00165929,-0.859007,1.23192,-0.716193,1.22789,0.140297,0.645161,2016
"2249",-0.0610111,-0.859116,0.0491851,-0.10044,-0.618999,-0.870761,0.321155,0.124664,0.588235,2019
"2250",0.751071,-1.06637,0.0491851,-0.323548,-1.73429,-0.77802,1.06468,-1.21977,0.69697,2015
"2251",-0.483294,-0.444604,-1.70927,1.05972,0.16408,0.0566503,0.575042,1.81302,0.69697,2016
"2252",0.848521,-0.617317,-1.51917,-1.21598,0.258999,-0.994416,1.22789,-1.03217,0.8,2017
"2253",0.588655,-0.513689,-0.80628,0.16729,0.543755,-1.39629,0.103538,-0.813311,0.6875,2018
"2254",1.23832,-0.824574,-1.9469,0.256533,-0.500351,-1.42721,1.13722,-1.06344,0.852941,2019
"2255",1.30329,-1.23909,-0.23597,-0.591277,0.638674,-2.23096,0.393694,-0.078564,0.823529,2019
"2256",0.0689221,-0.27189,0.524443,1.41669,0.401377,1.9733,0.176077,0.437322,0.571429,2015
"2257",0.361272,-0.064634,0.239288,1.37207,-1.47327,1.63325,-0.386102,-0.344324,0.555556,2017
"2258",1.40074,0.660763,0.476918,0.702749,0.0454319,1.13863,0.212346,-0.844577,0.636364,2019
"2259",2.14785,0.418964,0.762073,-0.0558182,-0.0969462,0.0257366,-0.422371,-1.03217,0.65625,2015
"2260",0.458722,1.28253,0.714547,-0.0111966,0.614944,0.149391,2.26158,-0.547552,0.470588,2016
"2261",0.881005,-0.237348,0.952176,-0.903629,0.448837,-0.314314,-0.204754,-0.0629311,0.606061,2017
"2262",1.6606,-0.997287,-0.521125,-0.278926,0.852241,-0.592538,0.502503,-0.672615,0.866667,2018
"2263",2.50517,-0.479147,-1.66174,-1.17136,-0.951215,-1.39629,-1.09336,-1.15724,0.84375,2019
"2264",1.20584,-1.34271,-0.23597,-1.17136,1.35056,-1.42721,1.68126,-0.86021,0.735294,2016
"2265",0.751071,-1.99903,-0.473599,-2.01917,0.733593,-1.30355,1.30043,0.42169,0.676471,2016
"2266",-0.483294,-1.13546,0.0491851,-1.43909,1.30311,-1.45812,1.08282,0.140297,0.636364,2016
"2267",-0.0285278,-0.202805,-0.996383,0.390398,-0.0732165,0.829493,0.411829,0.703082,0.580645,2016
"2268",0.751071,-0.962744,-0.996383,-0.859007,0.662404,0.644011,0.103538,-1.01654,0.617647,2016
"2269",2.08289,-0.064634,-0.568651,-0.859007,0.92343,-1.36538,0.429964,-0.563185,0.771429,2018
"2270",0.231339,-0.548232,0.00165929,0.16729,0.567485,-0.808934,1.68126,0.593652,0.676471,2019
"2271",1.92047,1.1789,-0.758754,-0.814386,-0.381702,1.54051,-0.748797,-1.1416,0.59375,2015
"2272",-0.645711,1.07528,-0.901332,0.43502,-1.47327,0.0257366,0.284886,-0.21926,0.428571,2016
"2273",1.75805,-0.720945,0.096711,0.479641,-0.59527,-0.499797,0.484368,-0.266159,0.742857,2017
"2274",1.30329,-0.790031,-0.80628,-0.725142,-0.54781,-0.623451,1.46365,-0.0472981,0.714286,2018
"2275",1.95295,0.211708,0.286814,-0.368169,0.21154,-0.747106,-1.11149,-1.03217,0.705882,2019
"2276",0.556172,0.00445143,-0.426073,-0.457413,0.353918,0.087564,1.01028,-0.313058,0.628571,2017
"2277",1.30329,-1.03183,-0.948857,0.881236,-0.880026,1.20046,-0.658123,0.593652,0.727273,2018
"2278",1.23832,0.0735368,-1.09143,1.05972,-1.497,1.32411,0.157942,-0.610083,0.727273,2019
"2279",0.393755,-1.06637,-0.711228,0.613506,0.0217023,-0.561624,0.556907,0.249727,0.787879,2015
"2280",0.588655,0.142622,-0.331022,0.702749,0.709863,-0.159746,1.2823,-0.610083,0.818182,2016
"2281",1.92047,-0.479147,0.999702,1.50594,0.18781,-0.654365,1.49992,0.53112,0.818182,2017
"2282",0.588655,-0.893659,0.524443,1.23821,1.04208,-1.73635,-1.54673,0.687449,0.84375,2018
"2283",-0.450811,-1.96448,0.239288,-0.859007,0.686133,-0.314314,2.38852,-0.078564,0.636364,2015
"2284",0.133889,-1.8954,0.714547,0.211911,1.08954,1.04589,-0.186619,-0.844577,0.666667,2015
"2285",-0.678194,-0.859116,-1.04391,0.033425,1.30311,0.582183,0.284886,1.00011,0.617647,2015
"2286",0.718588,-0.686403,-0.23597,-1.12674,-1.06986,-0.77802,0.0491333,-0.641349,0.542857,2017
"2287",1.2708,0.10808,-1.70927,0.345776,-0.120676,0.674925,0.520638,0.937576,0.657143,2018
"2288",1.36825,-1.17,0.999702,-1.17136,0.235269,-0.499797,0.683851,-0.703881,0.625,2018
"2289",1.04342,0.315336,-0.23597,0.881236,0.21154,-0.0670046,-0.658123,-0.203627,0.606061,2019
"2290",1.53067,0.0735368,0.239288,0.390398,1.27938,0.0257366,-0.331697,-0.422488,0.676471,2019
"2291",1.8555,-0.375518,0.762073,2.62148,1.96754,0.0257366,1.3367,2.23511,0.83871,2015
"2292",1.04342,-0.133719,0.952176,3.24618,0.638674,-0.314314,1.08282,2.4227,0.903226,2018
"2293",0.653622,-0.0991767,-0.663702,2.08602,-0.54781,-0.314314,-0.095945,0.546753,0.9,2019
"2294",-0.0610111,-0.686403,-1.28154,-0.94825,-0.761377,-1.79817,0.212346,-0.641349,0.677419,2015
"2295",0.458722,-0.720945,-0.758754,-0.635899,0.733593,-1.24173,1.02841,0.843778,0.75,2016
"2296",1.0759,1.28253,-0.140918,-1.08212,-0.52408,-0.190659,0.974007,-1.20413,0.545455,2017
"2297",1.43322,-0.0300913,-2.23205,-1.97455,-1.11732,-1.92183,0.157942,-1.43863,0.903226,2018
"2298",1.17335,1.21345,-1.42412,-1.8853,-2.04278,-1.11807,-0.422371,-1.29793,0.575758,2019
"2299",-0.125978,-0.27189,0.476918,0.033425,1.06581,1.57142,2.22531,-0.266159,0.628571,2015
"2300",-0.580744,-0.340976,-0.996383,0.256533,0.567485,1.66416,1.77194,-0.391222,0.657143,2017
"2301",0.198855,0.384421,-0.711228,-1.08212,-0.191865,0.922234,1.51805,-0.563185,0.444444,2018
"2302",0.231339,-1.27363,1.47496,0.881236,2.37094,0.458529,1.77194,-0.359957,0.65625,2015
"2303",-0.190944,-1.68814,-0.23597,1.28283,1.137,0.0566503,0.629446,1.1408,0.7,2016
"2304",0.913488,-0.755488,0.381866,0.211911,1.49294,-0.314314,1.59059,0.0621323,0.903226,2017
"2305",0.556172,-1.4118,-0.616177,0.16729,1.06581,-2.16914,-0.98455,-0.281792,0.903226,2018
"2306",1.36825,-0.410061,-0.426073,0.211911,1.82516,-2.16914,0.0128637,-0.359957,0.909091,2019
"2307",1.2708,-0.410061,-1.18649,-1.03749,0.448837,-2.01457,-0.98455,-0.891476,0.647059,2019
"2308",1.2708,-0.27189,-1.9469,-0.0558182,1.39802,0.55127,0.774525,0.937576,0.742857,2014
"2309",-0.710677,-1.82631,-0.616177,1.68442,2.32348,0.860407,0.75639,0.187196,0.794118,2014
"2310",0.588655,-0.133719,-1.42412,-0.368169,0.733593,0.273046,0.883333,0.578019,0.69697,2014
"2311",-0.645711,-0.790031,-0.711228,3.11232,1.32683,0.396701,0.121672,0.765614,0.742857,2014
"2312",0.166372,-1.20454,0.0491851,0.033425,1.18446,0.674925,0.847064,0.374791,0.727273,2014
"2313",0.133889,-1.68814,-0.711228,1.46132,0.0691616,0.0257366,1.40924,-0.782045,0.714286,2014
"2314",0.393755,-1.75723,-1.32906,-1.6622,0.757322,-0.407055,2.20717,-0.547552,0.794118,2014
"2315",-0.515777,-0.237348,0.476918,-0.368169,1.11327,-1.05624,2.49733,-0.719514,0.657143,2014
"2316",-0.353361,-1.6536,-0.0933924,0.16729,1.27938,1.13863,1.04655,1.65669,0.606061,2014
"2317",0.816038,-1.30817,-1.89937,0.613506,-0.310513,0.767666,2.75122,0.968842,0.617647,2014
"2318",0.816038,-1.30817,-1.13896,-0.725142,-1.14105,0.211219,1.44551,0.390424,0.636364,2014
"2319",0.231339,-0.340976,-1.61422,-0.903629,1.32683,-0.283401,2.37039,0.312259,0.647059,2014
"2320",1.30329,-0.790031,0.00165929,-1.48371,0.0454319,-0.53071,1.64499,-0.656982,0.705882,2014
"2321",0.523688,-0.997287,0.144237,0.43502,1.37429,0.582183,2.18904,-0.21926,0.727273,2014
"2322",-0.515777,-0.859116,-0.948857,0.16729,-0.856296,-0.159746,1.40924,1.57853,0.59375,2014
"2323",-0.515777,-0.410061,-0.663702,-0.992872,1.42175,0.396701,1.3367,-0.172362,0.628571,2014
"2324",0.0364388,-0.893659,-1.37659,-0.546656,1.137,1.88056,0.448099,1.21897,0.611111,2014
"2325",0.166372,-0.237348,-2.51721,-0.814386,-0.0494868,1.01498,1.6994,0.499854,0.714286,2014
"2326",0.263822,-1.61906,0.476918,1.37207,1.20819,1.16954,3.80303,2.81353,0.757576,2014
"2327",1.0759,-1.96448,0.00165929,-1.12674,1.99127,1.0768,3.51288,-0.10983,0.714286,2014
"2328",-0.223428,-1.27363,-0.948857,0.747371,0.21154,0.0257366,2.27971,1.98498,0.617647,2014
"2329",0.523688,0.10808,0.0491851,-0.0558182,1.70651,0.705838,1.77194,1.43783,0.625,2014
"2330",0.101405,-1.96448,-0.711228,2.26451,1.44548,1.10772,2.71495,1.56289,0.8125,2014
"2331",0.686105,-0.859116,1.04723,-0.0558182,0.401377,0.767666,3.05951,-0.0160323,0.6875,2014
"2332",1.92047,-1.27363,2.0928,0.43502,-0.666459,0.0566503,0.0854029,0.921943,0.606061,2014
"2333",2.21282,1.93884,-1.37659,2.48761,-1.497,1.38594,1.57246,3.14182,0.6875,2014
"2334",-0.255911,-0.340976,0.571969,-0.0558182,-0.168135,0.520356,1.84448,0.26536,0.588235,2014
"2335",-0.353361,-0.202805,-1.09143,0.479641,0.377648,-0.159746,-0.277293,0.718715,0.566667,2014
"2336",-0.353361,-0.617317,0.476918,-0.145061,0.614944,-0.345228,1.35484,-0.891476,0.558824,2014
"2337",-1.26289,-0.27189,-1.89937,-0.234305,0.377648,1.13863,-0.241023,1.26587,0.375,2014
"2338",-0.613227,-0.893659,0.714547,-0.145061,1.16073,-0.0670046,0.738255,0.749981,0.580645,2014
"2339",1.36825,-0.790031,0.144237,-2.15303,-0.215595,-0.252487,2.75122,0.0464994,0.586207,2014
"2340",0.393755,-2.44808,0.667021,1.68442,0.258999,0.458529,0.411829,0.0777652,0.78125,2013
"2341",-0.483294,-1.44634,-0.521125,0.390398,-0.00202743,-0.592538,2.02583,-1.423,0.828571,2013
"2342",-0.255911,-0.893659,-0.23597,1.59518,2.1811,1.32411,-0.513045,0.312259,0.764706,2013
"2343",-0.418327,-2.44808,-1.42412,-0.278926,0.781052,-0.808934,-0.875741,-1.423,0.657143,2013
"2344",-0.353361,-1.92994,-0.23597,1.37207,0.472566,0.396701,1.08282,0.0464994,0.727273,2013
"2345",-0.320877,-2.06811,0.714547,-0.0558182,0.94716,-0.747106,0.393694,-0.813311,0.705882,2013
"2346",-0.255911,-0.893659,-1.37659,0.568884,0.330188,1.38594,-0.259158,-1.59496,0.714286,2013
"2347",0.751071,-1.13546,-0.521125,-1.17136,1.11327,-0.00517715,-0.458641,-1.59496,0.714286,2013
"2348",0.588655,-1.8954,-0.283496,1.50594,2.63197,0.149391,0.538773,0.249727,0.727273,2013
"2349",1.40074,-1.13546,-0.331022,-0.903629,1.27938,0.953148,1.15536,-0.907109,0.685714,2013
"2350",-0.84061,-0.962744,1.99774,1.50594,0.899701,-0.00517715,2.91443,0.953209,0.575758,2013
"2351",0.426238,-1.37726,0.096711,-0.457413,2.22856,-0.283401,0.0854029,-0.797678,0.676471,2013
"2352",-0.678194,-0.928202,-0.568651,0.43502,0.92343,0.613097,0.157942,-0.531919,0.625,2013
"2353",-0.515777,-1.44634,0.619495,0.345776,1.01835,0.273046,1.15536,-1.48553,0.636364,2013
"2354",-1.19793,-2.34445,0.33434,0.747371,2.22856,0.087564,0.176077,-0.328691,0.647059,2013
"2355",2.14785,-0.720945,0.429392,2.84459,0.0928913,1.44777,-0.313562,0.343525,0.774194,2013
"2356",-0.0934944,-2.62079,-1.70927,-2.01917,-0.00202743,-1.61269,0.212346,-0.844577,0.818182,2013
"2357",1.23832,-1.03183,-0.188444,-0.323548,1.80143,-1.39629,0.448099,0.327892,0.794118,2013
"2358",0.361272,-1.8954,0.999702,0.702749,1.96754,0.30396,0.429964,0.0308665,0.78125,2013
"2359",1.10839,0.384421,-1.09143,-0.680521,-0.0969462,-1.05624,-0.277293,-1.62622,0.6875,2013
"2360",0.978455,-0.513689,0.191763,-0.145061,-0.998674,0.30396,1.10095,0.171563,0.766667,2013
"2361",-0.190944,-1.61906,1.52249,-0.0111966,1.80143,0.087564,2.26158,-0.641349,0.676471,2013
"2362",-0.288394,-0.790031,0.239288,1.37207,1.30311,2.40609,1.04655,0.890677,0.678571,2013
"2363",1.04342,-1.6536,-0.80628,0.0780467,-0.0732165,-0.314314,0.79266,0.249727,0.757576,2013
"2364",1.88799,-1.34271,1.47496,0.390398,0.448837,-0.407055,1.30043,0.312259,0.757576,2013
"2365",0.198855,-0.0300913,-0.426073,0.613506,-0.0257571,0.396701,0.575042,0.703082,0.606061,2013
"2366",0.718588,0.522592,-0.758754,0.301155,0.828511,1.20046,-0.331697,-0.406855,0.588235,2013
"2367",-0.0934944,-0.617317,1.18981,0.568884,0.567485,-0.407055,0.992142,-1.0947,0.685714,2013
"2368",-0.418327,-0.755488,1.66506,0.970479,1.30311,0.365787,0.556907,0.468588,0.542857,2013
"2369",-1.36034,-1.68814,1.90269,2.13064,0.116621,1.13863,1.46365,0.984475,0.527778,2013
"2370",-0.255911,-2.82805,-0.901332,0.702749,-0.737648,0.489442,1.04655,0.0152336,0.666667,2013
"2371",-0.74316,-0.479147,-0.711228,1.10434,0.0691616,0.489442,0.411829,0.687449,0.583333,2013
"2372",1.36825,0.902562,-1.09143,-1.08212,0.330188,-0.561624,1.11909,0.499854,0.575758,2017
"2373",0.133889,-0.65186,-1.47164,0.791992,-0.310513,0.30396,0.919603,-0.0316652,0.625,2016
"2374",0.00395553,0.177165,-1.42412,0.881236,-0.57154,-0.0979183,-0.367967,-0.141096,0.69697,2019
"2375",1.20584,-0.755488,-0.188444,-0.323548,-0.0257571,0.705838,0.937738,-0.10983,0.625,2015
"2376",0.491205,-0.168262,-0.140918,0.747371,-0.690188,-0.283401,0.647581,-0.672615,0.606061,2017
"2377",0.653622,0.211708,-2.08948,1.14897,-1.78175,-0.0360909,-0.91201,0.765614,0.617647,2019
"2378",-0.158461,-0.686403,1.14228,2.35375,0.377648,1.10772,2.33412,2.73536,0.575758,2015
"2379",0.458722,-1.6536,-0.426073,0.524263,0.543755,0.520356,-0.0596754,-1.06344,0.806452,2017
"2380",0.166372,-0.548232,0.999702,-0.814386,0.852241,0.0566503,-0.766932,-0.078564,0.59375,2018
"2381",0.00395553,-0.064634,1.90269,-0.502034,1.30311,-0.808934,-0.186619,-0.531919,0.580645,2019
"2382",1.0759,-0.859116,-1.23401,0.345776,-0.357973,-1.21081,-0.386102,-0.500653,0.71875,2015
"2383",0.426238,0.798934,-0.473599,1.05972,-0.215595,1.94239,-0.222889,1.89118,0.53125,2016
"2384",0.718588,-0.0300913,0.381866,-0.94825,0.0217023,0.087564,0.75639,-0.469387,0.529412,2018
"2385",1.2708,0.177165,-1.89937,0.791992,-0.310513,0.334874,1.22789,-0.328691,0.625,2018
"2386",1.23832,-0.340976,-0.996383,-1.84068,-0.191865,-0.808934,0.176077,-0.797678,0.636364,2018
"2387",0.978455,-2.41354,-0.901332,-1.97455,-0.500351,-0.0670046,0.955873,-0.0629311,0.575758,2016
"2388",0.101405,0.0735368,2.37795,1.68442,1.61159,0.953148,1.49992,-0.0160323,0.689655,2017
"2389",-0.450811,-0.755488,-1.13896,0.43502,-0.286784,0.520356,0.647581,0.79688,0.59375,2016
"2390",-0.288394,0.384421,-0.616177,2.71072,0.0928913,1.47868,1.55432,1.78175,0.647059,2019
"2391",1.0759,-0.168262,-1.09143,-0.412791,0.97089,-0.345228,1.44551,0.687449,0.69697,2015
"2392",0.393755,-0.928202,-1.32906,0.0780467,1.96754,-0.159746,1.95329,0.0933982,0.606061,2014
"2393",0.588655,-0.237348,0.00165929,-0.769764,1.137,-0.252487,1.2823,0.734348,0.617647,2014
"2394",0.523688,1.1789,-0.948857,0.0780467,-0.357973,1.0768,0.393694,-0.0472981,0.484848,2014
"2395",0.588655,0.0389941,0.286814,-1.2606,1.01835,0.520356,2.67868,-0.782045,0.545455,2014
"2396",0.393755,-1.96448,0.952176,2.21988,1.70651,-0.159746,1.24603,1.25023,0.823529,2013
"2397",0.621138,0.453507,-0.140918,0.613506,0.235269,-1.58178,-0.150349,1.15644,0.633333,2013
"2398",1.4657,0.868019,0.762073,-0.10044,1.39802,1.23137,2.00769,-0.500653,0.588235,2013
"2399",-0.450811,-0.790031,0.524443,-1.57295,-0.0732165,0.953148,0.701986,0.578019,0.363636,2013
"2400",0.556172,-1.61906,-0.23597,-0.412791,2.53705,0.520356,0.121672,0.468588,0.684211,2015
"2401",-0.190944,-1.58451,-1.28154,-1.6622,1.08954,0.211219,0.139807,-0.0160323,0.611111,2015
"2402",1.23832,-0.202805,-2.08948,-0.546656,0.92343,1.60234,1.10095,-1.48553,0.694444,2016
"2403",1.40074,-0.617317,-1.04391,-0.546656,0.18781,-0.00517715,1.11909,-0.891476,0.771429,2016
"2404",0.978455,-0.997287,-0.616177,-0.546656,-0.500351,-0.994416,-0.186619,-1.1885,0.714286,2018
"2405",-0.970544,-1.34271,0.191763,0.390398,1.27938,0.273046,1.08282,-0.531919,0.621622,2018
"2406",0.198855,-0.997287,0.096711,0.747371,0.828511,-0.77802,0.230481,0.140297,0.783784,2019
"2407",0.978455,-0.410061,-0.711228,-0.145061,1.42175,-2.0764,-0.785067,-1.00091,0.805556,2019
"2408",1.8555,-0.375518,-0.663702,1.32745,0.0691616,-0.716193,-0.476776,-1.3292,0.742857,2019
"2409",0.718588,-2.62079,-1.04391,-0.189683,1.20819,-1.08716,-0.53118,0.390424,0.891892,2019
"2410",2.86249,-0.0991767,0.429392,0.122668,1.87262,-0.0979183,-0.11408,-0.719514,0.771429,2016
"2411",1.72557,-1.23909,0.096711,-0.992872,-0.0494868,0.118478,0.448099,-1.21977,0.742857,2016
"2412",-0.450811,-0.686403,-0.758754,-0.0111966,0.899701,-0.561624,0.629446,-0.187994,0.628571,2016
"2413",2.31027,0.62622,-2.137,0.390398,-1.09359,0.149391,-0.803202,-1.1885,0.684211,2017
"2414",1.88799,-0.824574,-0.188444,-0.903629,0.353918,-1.58178,-0.222889,-1.86072,0.771429,2017
"2415",0.718588,-0.893659,-0.80628,0.390398,1.56413,-1.11807,-0.295428,-1.06344,0.72973,2017
"2416",2.53765,-1.06637,-1.37659,-0.412791,-0.310513,-0.468883,0.194212,-1.65749,0.810811,2018
"2417",0.556172,-2.06811,-2.27958,-0.278926,-1.09359,-1.45812,-1.27471,-1.67312,0.810811,2019
"2418",-0.190944,-2.06811,-0.521125,0.479641,0.520026,0.582183,-0.313562,-1.00091,0.685714,2015
"2419",-1.23041,0.902562,0.00165929,4.18323,2.56078,0.489442,1.06468,3.23562,0.714286,2015
"2420",2.34275,-0.0991767,-1.42412,-0.814386,-0.737648,0.180305,-1.52859,-1.54806,0.657143,2016
"2421",0.848521,-1.37726,0.90465,-0.680521,2.48959,-0.0360909,-0.11408,-0.735147,0.794118,2017
"2422",0.458722,-0.444604,-0.80628,4.00475,2.03873,0.736752,0.79266,1.20334,0.756757,2017
"2423",0.166372,-0.064634,-1.04391,2.08602,1.82516,0.180305,-0.585584,1.45346,0.702703,2018
"2424",1.10839,-0.0300913,-0.283496,0.0780467,0.472566,-0.685279,0.72012,-0.234893,0.621622,2015
"2425",1.53067,0.24625,-1.7568,0.43502,-0.500351,-0.77802,0.466233,0.343525,0.735294,2017
"2426",0.133889,-1.48089,-1.7568,1.19359,1.23192,-0.654365,0.30302,0.280993,0.852941,2015
"2427",1.59564,-0.237348,-2.46968,-0.278926,-0.618999,-0.0670046,0.321155,-0.735147,0.783784,2018
"2428",-0.0934944,-0.548232,-0.521125,-0.323548,1.06581,-0.283401,0.212346,-0.391222,0.611111,2015
"2429",1.72557,-2.44808,-0.23597,-0.145061,0.472566,-0.345228,1.60872,-0.078564,0.735294,2015
"2430",1.23832,-0.824574,-0.996383,-0.546656,0.92343,-1.08716,1.08282,-0.969641,0.864865,2017
"2431",3.2198,-0.479147,-1.70927,-1.2606,-0.0494868,-0.283401,-1.40165,-1.46989,0.861111,2017
"2432",0.686105,-1.27363,-0.426073,1.0151,0.0691616,-0.221573,-0.930145,-0.141096,0.657895,2019
"2433",0.426238,-0.928202,-0.616177,0.925857,1.30311,-0.0979183,0.647581,-0.391222,0.756757,2016
"2434",0.621138,-1.13546,-0.0458665,-0.814386,1.51667,0.458529,1.71753,-0.391222,0.702703,2018
"2435",0.491205,-1.10092,0.239288,-1.48371,1.08954,-0.685279,-0.458641,-1.12597,0.628571,2018
"2436",0.426238,-0.064634,-0.378547,0.658128,1.75397,0.396701,0.466233,-0.266159,0.8,2019
"2437",1.75805,-0.686403,-1.37659,-0.278926,0.543755,0.211219,-0.222889,0.0152336,0.861111,2019
"2438",1.72557,-1.82631,-0.758754,-1.57295,0.662404,-1.08716,-0.0234059,-1.04781,0.771429,2016
"2439",2.31027,-1.03183,-1.23401,-0.546656,0.875971,-1.98366,-0.440506,-0.891476,0.864865,2018
"2440",0.296305,-2.03357,-1.04391,-0.10044,1.08954,-1.14898,1.35484,-0.359957,0.810811,2014
"2441",1.40074,-0.824574,-1.99443,-1.21598,-0.120676,-0.314314,0.33929,-0.641349,0.777778,2014
"2442",1.17335,-2.1372,-1.61422,2.84459,1.84889,0.984062,1.20976,0.562386,0.837838,2014
